"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
5,20.6255573841479,20.6320599328911,20.6373800987658,20.6414237326784,20.6440996673206,20.6453212406493,20.6450094466955,20.643097464113,20.639536115322,20.6342997020612,20.6273916455272,20.6188494066587,20.6087482394465,20.5972034068223,20.5843705505211,20.5704439595692,20.555652548619,20.5402534635305,20.5245233951853,20.5087479032138,20.4932093076326,20.478173959436,20.4638799033076,20.4505260507606,20.4382639550465,20.4271931028207,20.4173603166746,20.4087634258598,20.4013588609983,20.3950723310367,20.3898113244508,20.3854779148215,20.3819802980132,20.3792416676743,20.3772054317861,20.3758363296512,20.3751176377186,20.3750452483242,20.3756198649404,20.3768388019907,20.3786888686133,20.3811415647041,20.3841513799924,20.3876574493501,20.3915882763578,20.3958687778148,20.4004285843099,20.4052103850819,20.4101771298447,20.4153170758361,20.4206459617711,20.4262059607687,20.4320614662579,20.4382921506496,20.4449840596322,20.4522197252453,20.4600683713412,20.4685772370787,20.4777648700019,20.4876169711679,20.4980850544495,20.5090878580588,20.5205151606396,20.5322334368675,20.5440926531534,20.555933453969,20.5675940159552,20.5789159397716,20.5897486987382,20.5999523596638,20.6093985228642,20.6179696754511,20.6255573841479
6,19.5354127653825,19.5427936488063,19.5484007949584,19.5521623121213,19.5540056359377,19.5538576078466,19.551648560482,19.5473197242608,19.5408327724002,19.5321801359828,19.5213948254127,19.5085587790876,19.4938090757388,19.4773415693263,19.4594115821802,19.4403312575857,19.4204631266795,19.400209504052,19.3799975763873,19.3602605051356,19.3414154687345,19.3238402080178,19.3078501747702,19.2936786949989,19.2814625578171,19.2712350864523,19.2629280486225,19.2563827805716,19.2513697464463,19.2476145925538,19.2448277716614,19.2427341885271,19.2410991941642,19.2397476957172,19.2385741157216,19.2375422925932,19.2366759438727,19.2360417488568,19.2357281862416,19.2358237857996,19.236398332723,19.2374898466865,19.2390990158436,19.2411914447938,19.2437068276058,19.2465731789607,19.2497236549168,19.2531132879958,19.2567331079458,19.2606195535871,19.2648577342709,19.2695779039541,19.2749453893596,19.2811450695908,19.2883622251126,19.2967620488054,19.3064702604202,19.3175570626919,19.33002616339,19.3438098627288,19.3587704052942,19.3747070575455,19.3913678028201,19.4084641990171,19.4256878147519,19.4427266987382,19.4592804802063,19.4750728975435,19.4898607969799,19.5034389568408,19.5156405092551,19.5263332567342,19.5354127653825
7,18.2606224347632,18.2674898491673,18.2716084551702,18.2729976068672,18.2716667286084,18.2676117219053,18.2608205682337,18.251286302103,18.2390242780305,18.2240903580686,18.2065972230839,18.1867270820218,18.1647401159983,18.1409786329125,18.1158669562325,18.0899066576337,18.0636662145247,18.0377639319499,18.0128432949556,17.9895408618284,17.968448183504,17.9500707043865,17.9347878078304,17.9228188387506,17.9141999107887,17.9087755424204,17.9062077105272,17.9060028908582,17.9075552997543,17.910202188763,17.9132850677006,17.9162095275714,17.9184961882914,17.9198163215415,17.9200078042189,17.9190699480862,17.9171389633805,17.9144487823852,17.9112841250202,17.9079335933666,17.904650056756,17.9016237895149,17.8989712091349,17.8967392525805,17.8949229989303,17.893492461862,17.892423628162,17.8917286938604,17.8914808613066,17.8918298700503,17.8930055902798,17.8953084954744,17.8990875822504,17.9047081317322,17.9125133066343,17.9227846164515,17.9357065049088,17.951339640265,17.9696060554257,17.9902874088873,18.0130357319393,18.0373944845228,18.0628268244742,18.0887477658051,18.1145572185276,18.1396714827277,18.1635513117943,18.1857249763267,18.2058048634779,18.223496241555,18.2385971968513,18.2509896172674,18.2606224347632
8,16.8295886640945,16.8332505605327,16.8325816411431,16.8278114391577,16.8191393048449,16.8067231963919,16.7906886920258,16.771153765696,16.7482617197374,16.7222141391135,16.6932976153399,16.6619011984032,16.6285246153912,16.5937790357018,16.5583820785858,16.5231472369148,16.4889659657063,16.4567795386223,16.427538203681,16.4021472438812,16.3814026478988,16.3659222423146,16.3560804345614,16.3519556486564,16.3532989983904,16.3595308787954,16.3697691906124,16.3828891118952,16.3976100871754,16.4126015985478,16.4265960260898,16.438495164878,16.4474571801821,16.4529530562512,16.4547856936129,16.4530701984878,16.4481797801351,16.4406670052565,16.431173857723,16.420345228281,16.4087587762167,16.3968800071998,16.3850460461277,16.3734763861243,16.3623050198971,16.3516262685586,16.3415460515781,16.3322306444715,16.3239456098339,16.3170784590861,16.3121400219852,16.3097418792897,16.3105506500166,16.3152239706277,16.3243367380457,16.3383085529953,16.3573435183292,16.3813914322377,16.4101354529543,16.4430065049048,16.4792202655176,16.5178295887143,16.5577842896133,16.5979912825677,16.6373704350008,16.674904075584,16.7096797983419,16.7409264240505,16.7680418636161,16.7906100483155,16.8084032698527,16.8213671913516,16.8295886640945
9,15.2945545241335,15.2904952627511,15.2796556907721,15.262653654653,15.2400376711411,15.2122610613649,15.1796986943343,15.1426966000445,15.1016370126952,15.0570001353106,15.0094087020233,14.9596495952838,14.9086746683774,14.8575873872232,14.8076216034117,14.7601146487352,14.71647170911,14.6781152359336,14.646414017536,14.6225914071779,14.6076190824776,14.6021088060197,14.6062178552927,14.619583495289,14.6412987932359,14.6699373608661,14.7036290613015,14.740182712088,14.7772457142166,14.8124850400069,14.8437700913576,14.8693364601544,14.8879110343146,14.8987831847877,14.9018135841991,14.8973808858354,14.8862759361443,14.8695617321812,14.8484228849695,14.8240290873408,14.7974324106806,14.7695094397427,14.7409491606832,14.7122793440335,14.6839198972343,14.6562511950106,14.6296868830961,14.6047418435287,14.5820857479333,14.5625715670274,14.5472285672081,14.5372127309987,14.533714798116,14.5378358008307,14.5504490659604,14.5720729266085,14.6027777289946,14.6421440178871,14.6892778939094,14.7428775728442,14.8013354882421,14.8628554473036,14.9255654477882,14.9876129987417,15.0472386841697,15.1028318732704,15.1529768088904,15.1964962318496,15.2324939593952,15.2603903119388,15.279938847165,15.2912126658476,15.2945545241335
10,13.7375476522543,13.7194138276014,13.6910090749835,13.6535561661396,13.6081431872267,13.5556707374738,13.4968836650734,13.4324687283304,13.3631820255446,13.2899663503971,13.2140284824653,13.136864318323,13.0602376240193,12.9861288150722,12.9166701094277,12.8540744589711,12.800554077223,12.7582176975754,12.7289386448784,12.7141974183161,12.7149165944987,12.7313149597972,12.7628077188616,12.8079716943969,12.8645834602961,12.9297287526344,12.9999747322033,13.071591702576,13.1408064017204,13.2040648558125,13.2582799129171,13.3010379710176,13.3307416915351,13.3466709932763,13.3489536235077,13.3384489893617,13.3165634183458,13.2850284890078,13.2456819736318,13.2002891750766,13.1504301347893,13.0974592655518,13.042525875252,12.9866338677748,12.9307192706876,12.8757319295301,12.8227157763051,12.7728841498189,12.7276808851817,12.6888083575129,12.6581981161916,12.6379049919384,12.6299230761394,12.6359464430479,12.6571191836727,12.693828927287,12.7455911113261,12.8110500129617,12.8880942264731,12.9740577761203,13.0659608490185,13.1607404420965,13.2554314132689,13.3472790315801,13.4337884659372,13.5127365330678,13.5821793259559,13.6404828899078,13.6863854765177,13.7190769311375,13.7382635430351,13.7441831498751,13.7375476522543
11,12.2604411821386,12.221532439928,12.1680126489186,12.1018950601861,12.0249668958534,11.9386902994816,11.844256950856,11.7427657627325,11.6354576273791,11.5239313016685,11.4102807693417,11.2971274216866,11.1875552678473,11.0849798940619,10.9929843772397,10.9151404664574,10.8548134475011,10.8149399843794,10.7977788681706,10.8046595397784,10.8357749219412,10.8900666293942,10.9652293552758,11.0578305439845,11.1635191139783,11.2772912901748,11.3937879120819,11.5076058499325,11.6136098308152,11.7072295266704,11.7847227431211,11.8433815111684,11.881655881196,11.8991727025483,11.8966364456089,11.8756176916245,11.8382600699682,11.7869607080879,11.7240913970162,11.6518181179139,11.5720449528405,11.4864669257624,11.3966844447133,11.3043248120731,11.2111349346672,11.1190405490826,11.0301909178322,10.947008595468,10.8722398960702,10.8089677566315,10.7605286488747,10.7302880509111,10.7212758512506,10.7357440919834,10.7747541570677,10.8379055777805,10.9232816310149,11.0276258917972,11.1467041163249,11.2757654385038,11.410002280021,11.5449184929295,11.6765461774834,11.8014969704733,11.916882647242,12.0201779292728,12.1091112002754,12.1816494169599,12.2360974588228,12.2712774124775,12.2867127447755,12.2827331115586,12.2604411821386
12,10.9459847901959,10.8824943280626,10.8000445483172,10.7015218615323,10.5894822495116,10.4659825714358,10.3326608727884,10.1910213276524,10.0428190635536,9.8904195085265,9.73702852563494,9.58674033995577,9.44440717902903,9.31537442813683,9.20513466573725,9.11893717548341,9.06136759965578,9.03591148487037,9.04454487579959,9.08743259908561,9.1628201681458,9.26715782504801,9.39541937534358,9.5415242144321,9.69876905354411,9.86021480867438,10.0190187272265,10.1687264241879,10.303540578982,10.4185729493654,10.5100724280721,10.5756066584328,10.6141606046864,10.6261092474753,10.613032571286,10.5773746257538,10.5219995100641,10.4497467625111,10.3631089002762,10.2641231607082,10.1544919171954,10.0358571336434,9.91010100486653,9.77955573795828,9.64707138698285,9.51597293348426,9.38998943921493,9.27322743738318,9.17019005691403,9.08575452212584,9.02497684006068,8.99263850682865,8.99257514174758,9.0269612475718,9.0957827551057,9.19667136565287,9.32514213288587,9.47515052042697,9.63982245561155,9.8122069354317,9.98592171570273,10.1555887458724,10.3169931721412,10.4669592810459,10.6030137664932,10.7229758493261,10.8246416420818,10.9056948918443,10.9638843196466,10.997396145237,11.005268676416,10.9876791557535,10.9459847901959
13,9.80608602303134,9.71968731838306,9.61127461297059,9.48460267309743,9.34299996828891,9.1891161103279,9.02502290274575,8.85260632830167,8.67410349409773,8.49260726374704,8.31238691148308,8.138941048978,7.97877857309108,7.83898132494823,7.72662090439543,7.64809099257208,7.60840820680744,7.61056005684989,7.65503000688939,7.73964795089452,7.85984077611879,8.00921060373681,8.18024716183827,8.36497256276999,8.55541235477559,8.74390123634937,8.92329173349424,9.08713075567284,9.22983949004119,9.34690901674072,9.43510875124285,9.49268192063808,9.51946791650598,9.5168645134735,9.48755288301558,9.43497273398892,9.36264250794561,9.27352406199775,9.16966536268877,9.05227158477141,8.92217659529269,8.78050761530342,8.62926079268249,8.4715742713753,8.31165293013333,8.15447268677556,8.00547995500098,7.87044906744812,7.75548554225922,7.66697221120412,7.61119603975537,7.59354809295362,7.61748292053205,7.68364663072686,7.78954957769316,7.92988730238334,8.09732060135025,8.28341970858557,8.47956619554215,8.67773717579055,8.87114093667256,9.05463295463102,9.22480512141483,9.37968293721336,9.51808865481323,9.63887375405282,9.74030889842034,9.81988196161851,9.87459436189891,9.90163506922339,9.89915597014094,9.86684413754507,9.80608602303134
14,8.76769310122626,8.66458845805045,8.5387207200867,8.39467319433468,8.23653223079235,8.06756396273872,7.89032688879223,7.70712809320878,7.52064345825909,7.3344884102109,7.15355538909969,6.98401945830344,6.83301571205412,6.70806234707409,6.61631983676353,6.56376371121939,6.55435695286931,6.5893666832862,6.66703377949012,6.78276689037176,6.92984180544499,7.10035080745028,7.28605529977921,7.47892226505076,7.67135257831849,7.85625738806142,8.02713286708314,8.17818896103681,8.30451654965748,8.40227794231335,8.46893436960044,8.50350965638978,8.50681203107231,8.48144997954644,8.43146753924423,8.3615421928805,8.27591253104465,8.17742350011681,8.06713493064928,7.9447348919085,7.80961202639508,7.66210734011224,7.50439697719188,7.3406773166017,7.1766879300657,7.01892445105094,6.87400308754866,6.74846182587462,6.6488931370659,6.58195374959214,6.55378839243538,6.56882321894545,6.62845085576578,6.73035694033484,6.8688793092815,7.03613925921329,7.22330839512011,7.42153261324307,7.62247196380571,7.81870597197234,8.00420615681098,8.17481842932397,8.3284868230024,8.46495500233021,8.58489826424373,8.68873882730021,8.77561324903742,8.84295577401834,8.88690698479304,8.90337920760817,8.8893213226323,8.84367472543744,8.76769310122626
15,7.71345818202956,7.60125445568459,7.46818047529245,7.3195324323875,7.1600705450062,6.99367514230225,6.82345260782841,6.65216219591258,6.48278495942088,6.31902857803955,6.16558568144239,6.02806067656022,5.91260294478988,5.82534965066,5.77176253815973,5.75589998094109,5.77968555403084,5.84234287056034,5.94026621427357,6.06751576882252,6.21681838857871,6.380639374701,6.55186571835631,6.72394767636907,6.89071718031278,7.0462407248449,7.18490848175824,7.30170251846058,7.39246981390696,7.45412203338257,7.48484798945738,7.48445356494356,7.45477369931119,7.39986184835266,7.32557055377648,7.23833781147879,7.14345397518033,7.04355408745657,6.93818647392884,6.82483714555781,6.70097977670217,6.56614106652885,6.42300907928412,6.27717703808413,6.13583254971839,6.00621155302597,5.8946828565052,5.806828515191,5.74808830109206,5.72401449169942,5.73942543245269,5.79667706303096,5.89416584124636,6.02619391892383,6.18436459005692,6.35959580783148,6.54358515505005,6.72920631125461,6.9101860961068,7.08082410650211,7.23627750728079,7.37333178741914,7.49109457569675,7.59099200318155,7.67580059981529,7.74798626303878,7.80806278447333,7.85377274490619,7.88053076084199,7.8829352400298,7.85664042857519,7.7997818636654,7.71345818202956
16,6.53370473245735,6.41964355259308,6.28939688385047,6.14864595053113,6.00255412018488,5.85548892157898,5.71106538869526,5.5723788328992,5.4423488438545,5.32405461678373,5.22090510086126,5.13656926622668,5.0747314409055,5.0387803155611,5.03145426603352,5.05437848411072,5.10748045216088,5.18847374439653,5.29279002706563,5.41423992560733,5.54621894153782,5.68280902837205,5.81914709618913,5.95098110248876,6.07394157007321,6.18320494835013,6.27381728971641,6.34137541038192,6.38254676073521,6.3952075822287,6.37845922993738,6.33295298607588,6.26161251404275,6.17025086151405,6.06724539374197,5.96174277663771,5.86079939601389,5.76688161183756,5.67737316604762,5.5866820317142,5.48987100304981,5.3857919975937,5.27812680883985,5.17403603490153,5.08142825762929,5.00654687985641,4.95326031159391,4.92419305673184,4.92242389071948,4.95199693338429,5.01642179588731,5.116055109831,5.24637742853001,5.39863259375634,5.56248318703028,5.72890679558105,5.89164672308398,6.04676367089768,6.19112406076954,6.32120460338907,6.43316811659688,6.52413922862679,6.59372422622751,6.64463628325556,6.68180685127528,6.71021716750623,6.73244586352801,6.74720277861798,6.74966184044434,6.73342403685489,6.69308019729387,6.626154056197,6.53370473245735
17,5.15520907934727,5.04698061486467,4.9307815920442,4.81189065582394,4.69524978481959,4.58536020965718,4.48609780993988,4.40047520970572,4.33059447087128,4.27784819671337,4.24317410627611,4.22719153928782,4.23025258401366,4.25250125793656,4.29388424843394,4.35392805717204,4.43118984335232,4.52260961639133,4.6233249436488,4.72742885060311,4.8294601228145,4.92565410453729,5.01398441716254,5.09292828948131,5.15993914907644,5.21087966645115,5.24087191043536,5.24584026334584,5.22353412878384,5.17345153273114,5.09622726747119,4.99362966847577,4.86972808126451,4.73245193425177,4.59378360184812,4.46719953876112,4.36284165081109,4.28316066255505,4.22231581175968,4.17025516053993,4.11893990036329,4.06677745676096,4.01886678928362,3.98345748934813,3.96721351074976,3.97239578340776,3.99759971264569,4.04105160373609,4.10360761964278,4.18891449002882,4.30039269971205,4.43721990183036,4.59242357597208,4.75461450764009,4.9121179455447,5.05674921526804,5.18514686237325,5.29735444604224,5.39394250309797,5.47369130884474,5.53336595060784,5.56963286922709,5.58171803176342,5.57299605032537,5.55040739578556,5.52183387679419,5.49271397865519,5.46371749596046,5.43078745615664,5.38746697699787,5.32811132234839,5.25026135887268,5.15520907934727
18,3.55556727868587,3.46428478284554,3.37864283914564,3.30173341827086,3.23695492675962,3.18813481155778,3.15869707306344,3.15054324334145,3.16359187266748,3.19618216102075,3.24579729258652,3.30958807807984,3.3846765669884,3.46843076029274,3.55867899503829,3.6536071495747,3.75114864445728,3.84807421053297,3.93953968144141,4.0199101124689,4.08471956285233,4.13235327722464,4.16387017954597,4.18073836852395,4.18207337220217,4.16364061802806,4.11959160587037,4.04562143871868,3.94106021264006,3.80844712436147,3.65148364193495,3.47389580385217,3.28104535653328,3.08335795383685,2.89804047671897,2.74565188231285,2.64174032080799,2.58889170033406,2.57598982464627,2.58607618872911,2.60687699399629,2.63648093232537,2.68119409522024,2.7482655901864,2.83918375591815,2.94820640983765,3.06655530658019,3.18856145723159,3.31508518101039,3.45183789545433,3.60381433032444,3.7697580029532,3.94058902345331,4.1027208561842,4.24371275675324,4.35668669390419,4.44139896270971,4.50191929655585,4.54248277957336,4.56400964505238,4.56346509671208,4.53639645503847,4.48085329435088,4.40013718068426,4.30272960347399,4.19940059089902,4.09904183421076,4.00555392823827,3.9175396178149,3.83075688704663,3.74155478642066,3.64913224677567,3.55556727868587
19,1.78995348484818,1.73451269956497,1.70641815080093,1.7027441884943,1.72273265817991,1.76786543719164,1.83950778501777,1.93652216665394,2.05481747436298,2.18866568190797,2.33223320108199,2.48027161691598,2.62816239785864,2.77194016177494,2.9084557817361,3.03536974014666,3.15058310749749,3.2510939023919,3.332148029007,3.3880197681164,3.41458501936252,3.41180143886568,3.3835866307121,3.33437580009108,3.26456512257508,3.16862707110689,3.03799686804229,2.86686896635485,2.65646259414362,2.41450810109523,2.15072572061241,1.87291425859001,1.58838926939071,1.31057288671889,1.06424025440973,0.881417128361487,0.78666518476477,0.782231273968099,0.847485455856739,0.954253223357214,1.0841843248479,1.23457493797438,1.41098606604209,1.61507113413824,1.83789611116579,2.06302888433333,2.2755553782844,2.46978516281456,2.65069692204506,2.82866380786562,3.01100978558849,3.19588030413408,3.37221256283523,3.52507872233439,3.64233150689361,3.71883641214613,3.7569113127172,3.76340461926395,3.74492176231694,3.70367185306401,3.63648624177952,3.53772024871046,3.40408198527113,3.2382761964719,3.04938764731509,2.84999354576519,2.65187475455145,2.46301879433004,2.28762438835448,2.12848092733399,1.98934286981208,1.87515679997935,1.78995348484818
20,0.0489975952377692,0.0572043499149237,0.122694324081312,0.229948169800991,0.37025627265731,0.540413472183003,0.737512225728857,0.955438027516341,1.18539475449416,1.41863779126458,1.64840527448088,1.86989100268748,2.07925665322723,2.27299569733895,2.44797565059174,2.60172996976255,2.73228479446343,2.83700609103351,2.91123820735189,2.94876154251327,2.94491411221317,2.90016010473699,2.8204467098381,2.71271864273665,2.57814502926513,2.40867904508175,2.19093175536081,1.91538322234481,1.58424516881066,1.21201426060394,0.818131586306176,0.418186024369391,0.0232994974238058,-0.349322104225666,-0.664842427995595,-0.874874646364845,-0.942625385845842,-0.869186093007432,-0.691892472850971,-0.45541760877463,-0.185671407933696,0.112832871303455,0.441293116467518,0.790817727983965,1.13984604464046,1.46391599597536,1.74783129883465,1.99171775819865,2.20817151426248,2.41273598985459,2.6135714272828,2.80673101707054,2.97926595316943,3.11661435171728,3.20889091582414,3.2533775512319,3.25361255861842,3.21635457519214,3.14750678416092,3.04861302471552,2.91608253427376,2.74402829731485,2.52900123500154,2.27349684329957,1.98610360694596,1.6785641911647,1.36231718812497,1.04772131951012,0.746866604076191,0.476960903454433,0.259626084702073,0.114235313112854,0.0489975952377692
21,-1.30338229876103,-1.2119865636289,-1.03489820720914,-0.804940537840423,-0.539985811957911,-0.248597822624214,0.0611991825577695,0.37854959453032,0.692066597603528,0.993361660864414,1.27817157658263,1.54480002007339,1.79189218673783,2.01724590894244,2.21788032629654,2.39085823744362,2.53392032527196,2.64467019182605,2.71863240266279,2.74897650122132,2.72986894063775,2.66120932087572,2.54990211235702,2.40478456557912,2.22765216684019,2.00772325453043,1.72587899360064,1.36715814831678,0.932886272924984,0.443710206999015,-0.0694400058769099,-0.579868732334456,-1.07021357439628,-1.51910743691915,-1.88228206629787,-2.09621468796052,-2.11571568686161,-1.95167755382851,-1.66215511104028,-1.30690314246865,-0.916151676210214,-0.495606772113388,-0.0502256747562454,0.400329462970814,0.825779594885277,1.20008883195015,1.51355239436509,1.77525370249816,2.00547942343468,2.22247334446496,2.43178985600191,2.62516604355324,2.78809071179789,2.90874586631132,2.98212401328057,3.00884739298172,2.99197925303699,2.93447664814697,2.83755190427051,2.69962392953544,2.516603150773,2.28425160659619,2.00158868832933,1.67285329164623,1.30619640541396,0.909906462411604,0.489992920507842,0.0535843103802063,-0.381756614753172,-0.780054300412165,-1.09100663137225,-1.27022716453927,-1.30338229876103
22,-1.91530781431392,-1.76382064441899,-1.51542912066428,-1.21280968387388,-0.877375529144562,-0.520986529672624,-0.156097082627955,0.203363448062576,0.546216838563465,0.867067077651084,1.16563182772968,1.4436420055784,1.70194019059883,1.93918789697272,2.15198998270063,2.33617029891074,2.48845397987149,2.60638553611427,2.68583901133554,2.71958888409988,2.70044738412043,2.62708907657752,2.50659350820397,2.34936088102768,2.1582976577674,1.92102473366635,1.61391596743602,1.21718005617861,0.730714272227271,0.179767441162419,-0.394701840384734,-0.955300632420612,-1.47852092208962,-1.94105759869503,-2.2964660119687,-2.47916649499876,-2.44871535680301,-2.22849624478536,-1.88712384803302,-1.4860049750012,-1.05165016759003,-0.588393928357819,-0.105658101012108,0.370049343291082,0.804931106123406,1.17518626379783,1.47783113059172,1.72999412333912,1.95721407943753,2.17695394160657,2.38873826037542,2.57816613593614,2.72968288121894,2.83643777585058,2.90065222443892,2.92705746808999,2.91665237716679,2.86543127430948,2.76689243498471,2.6148412774096,2.40516124390802,2.13728668049821,1.81551085097962,1.44859819688858,1.04618521063367,0.613268942068292,0.148142099819696,-0.350003280519914,-0.864156479462886,-1.34492337595261,-1.71658561746404,-1.91229454988146,-1.91530781431392
